external_id;name;description
3831;Domaine la Farigoulette;"Le domaine La Farigoulette est un vignoble de 3ha conduit en agriculture biologique a Portel des Corbieres
Une plantation de chenes truffiers de 1ha egalement a Portel des Corbieres"
3575;Domaine PUECH;"Vigneron independant depuis 5 generations, le Domaine est installe au coeur du village de Saint-Clement-de-Riviere, a seulement 10km au nord de Montpellier. Christophe PUECH travaille avec passion ses cuvees dans le plus grand respect du terroir, et Florence PUECH lepaule dans la communication et lorganisation des evenements, sous le regard bienveillant de Christine et Jean Louis leurs parents.
Un Domaine festif et convivial. Rassemblement de foodtrucks, exposition dartistes contemporains, week-end gourmands, Jeudis Roses, sont autant de rendez-vous festifs et sympathiques ou nos clients, nos voisins et nos amis ont plaisir a se retrouver et partager un bon moment autour de producteurs regionaux."
797;Les Vignobles Foncalieu;Groupement cooperatif du Sud de la France avec plus de 20 Domaines & Chateaux, nous partageons les ressources et les talents afin de vous offrir les meilleurs vins possibles. A travers le Languedoc, la Gascogne et le Rhone, nous produisons certaines des meilleures appellations de France: Cotes du Rhone, Saint Chinian, Minervois, Corbieres, Picpoul de Pinet, ainsi que de nombreux Vin de Pays.
2807;Chateau Aiguilloux;
2602;SOMAPAIN;Somapain, est une PME qui emploie  une vingtaine de salariés, située à Poulx près de Nîmes. Nous sommes fabriquant de pains traditionnels, pains spéciaux, pains bio certifié par ECOCERT, ainsi qu'une large gamme de viennoiseries. Créée en 2008, Somapain assure depuis janvier 2015, la continuité des ETS BUISSON, maison familiale de Père en Fils, fondée en 1812, gardienne de recettes ancestrales . Nous sommes présents sur 4 départements, le Gard, L'Hérault, Les Bouches du Rhône et le Vaucluse.
557;Le Grenier Aux Abeilles;Vente de miels et de produits de la ruche chez le producteur
3546;MINOTERIE LAVILLE;"Production de farine de ble artisanale conventionnelle sans additifs ni conservateurs. Les bles proviennent essentiellement du departement Aveyron, et Tarn.
Farine de type55 polyvalente pouvant etre utilisee aussi bien pour la boulangerie, patisserie pizzeria et restauration culinaire.
Je propose a la grande distribution des sachets de 1 KG et de 5 KG."
744;Flore En Thym;"Flore en Thym est une Jeune Entreprise Innovante (JEI) basee dans le village de Saint-Martin-de-Londres, au pied du Pic Saint-Loup qui propose une gamme de plantes aromatiques sauvages. Issues du cur des garrigues du Languedoc-Roussillon, les plantes sont cueillies a la main a la facon des anciens et sont labellisees Agriculture Biologique.
Afin dintegrer harmonieusement son activite dans son environnement, Flore en Thym sinscrit fortement dans les principes du Developpement Durable et de lEconomie Sociale et Solidaire (remuneration equitable des cueilleurs, prelevement respectueux de la plante et de son milieu, accords des proprietaires, developpement local)"
1296;Domaine BERTRAND-BERGE;"Notre Domaine se trouve à Paziols, un village vigneron situé aux confins de lAude,
Où il bénéficie des appellations dorigine Fitou, Rivesaltes et Muscat de Rivesaltes. En dehors de ces délimitations, nos vins portent lidentité de Vins de Pays du Torgan.
Le vignoble, dune superficie de 34 hectares, sétend sur léchelle des reliefs de la commune, depuis une plaine bénéfique jusquà léminence avantageuse des collines environnantes. Dans sa diversité, léventail des sols distingue plus particulièrement des formations de poudingues qui donnent tout son sel au secteur de Paziols. Lessence des raisins y gagne dans ce contexte, dautant plus que nos ceps possèdent un enracinement certain, conséquence dun âge moyen vénérable (60 ans) et dun travail consciencieux, fait sans recours à des produits de synthèse et dans le respect de lécosystème environnant.
Reflétant toute une tradition vigneronne, lencépagement fait toujours la part belle au carignan, variété réputée « rustique » qui, cependant, délivre une fraîcheur de sève incomparable sous notre climat et sur nos terrains. Grenache, syrah et mourvèdre le complètent comme composants des rouges. Côté blanc, un muscat dominant traduit la vocation régionale pour les Vins Doux Naturels, à laquelle nous nous efforçons de contribuer.
La cave, installée dans une vigneronne au cur du village, conserve son architecture originelle, datant de 1911, une disposition que nous avons choisi de respecter lors de la mise en place dune nouvelle cuverie, en 1993. En 2011, lagrandissement du chai sest également opéré en prenant en compte le patrimoine bâti.
La qualité de nos vins sinscrit dans les meilleurs termes des critères déquilibre et de distinction.
Pour autant, une part dauthenticité y est préservée, fruit dun terroir expressif et rémanence du savoir-faire de six générations de vignerons. Ainsi, oeuvrons-nous pour que le nom de Bertrand-Bergé soit synonyme didentité et de haute exigence."
3757;TRESORS D'OCCITANIE;"La tradition, le savoir-faire, l'innovation et l'authenticite : tels sont les maitres-mots qui ont guide les Tresors d'Occitanie dans leur volonte de proposer une gamme de produits d'exception. 

Des produits, Biscuits et autres specialites, qui font appel a l'histoire regionale et mettent en avant le talent des producteurs."
3644;PATRICK MANCA;"Qui nous sommes : 
Une petite entreprise familiale creative, souple et reactive, a taille humaine pour travailler, echanger et construire des projets. Torrefacteur et importateur, fabrication, production, transformateur,  preparateur de recettes negoce de cafe, de cacao, epices, distributeur. Nous selectionnons nos matieres premieres et tous nos produits a la source et en circuit court, tout en controlant la qualite de nos achats en agriculture raisonnee (souvent  biologique), commerce equitable, developpement durable, nous garantissant la qualite.
Nos leitmotivs : 
Nous privilegions les productions bios locales en circuit-court, et de lagriculture raisonnee, achat   en vrac.
Vous garantir un maximum de fraicheur, nous ne travaillons uniquement a la demande et exclusivement au depart des matieres premieres  les plus nobles, pour vous garantir un maximum de fraicheur."
3458;Bergerie enlauze del  bosc;"Originaire du Beaujolais, à laube de mes 40 ans, jai fait le choix dune reconversion professionnelle comme éleveuse de brebis dans le Tarn.

Installée depuis 2009, hors cadre familial, sur une ferme située au cur du Tarn, dans un petit hameau du village de Brousse, à 5 km du village médiéval de Lautrec.

J'ai repris une exploitation à vocation céréalière. J'ai donc entièrement construit lactivité délevage, cest-à-dire aménagé un bâtiment en bergerie, adapté les bâtiments de stockage de fourrage et du matériel, réalisé lassolement correspondant au besoin de notre troupeau (prairie, orge, féverole et luzerne).La ferme sétend sur 56 ha dont 13 ha de bois de chêne. Toutes les ressources de lexploitation sont utilisées, notamment les bois de chêne. Ils sont pâturés par les brebis en période sèche et chaude (sylvo-pastoralisme). Un chien Patou est présent sur la ferme pour assurer la sécurité des brebis et de leur bergère.

Je privilégie les méthodes de culture et délevage respectueuses de
lenvironnement et de lindividu, que jappelle agriculture raisonnée, une démarche de conversion en Agriculture Biologique (AB) est engagée depuis le printemps 2016."
3837;MAS ALEXANDRINE;"Exploitation creee en novembre 2004

Engagement BIO depuis novembre 2009

Surfaces exploitees : env 30 ha dont 5 000 m"
1083;Arena Franck;biscuits
864;DOMAINE LEVEJEAN;"Le Domaine Levejean est situe a Thezan-les-Beziers. Le domaine familial s'appuie sur un terroir de graves et de semi-coteaux argilo-calcaire rechauffes par le soleil mediterraneen. Depuis trois generations, la famille Prades est guidee par sa passion pour le travail de la terre et du vin. Entre tradition et modernite, le Domaine Levejean est ancre dans l'histoire mais a le regard resolument tourne vers le futur. Les methodes de production innovantes et vertueuses ainsi que l'architecture moderne du caveau temoignent de cet esprit novateur. Les vins de cepages d'Indication Geographique Protegee Pays d'Oc, sont caracterises par leur elegance et leur fraicheur. 

Tous nos vins sont certifies HVE, une certification qui repond aux travaux du Grenelle de l'environnement. Il s'agit d'une demarche volontaire basee sur les principes de l'agro-ecologie. 

Nous sommes des Vignerons Independants. La presence de ce label atteste que le vigneron cultive sa vigne et qu'il eleve et commercialise lui-meme son vin. Il assume totalement la qualite de son travail, l'execute avec soin et competence."
1749;DOMAINE DE CAMBIS;"Vignoble sur montagne de schiste
composée cardigans centenaires
culture raisonnée
vendange manuelle"
3042;VIANDES OCCITANES;"La SARL Viandes Occitanes a été créée en 2003 avec 3 associés. Nous sommes implantés à Montauban (Tarn et Garonne, 82). Nous proposons une gamme complète de viande bovine (Blonde daquitaine, Limousine, Aubrac, Charolaise) ainsi que veau fermier, agneau laiton (Tarn et Garonne et Lot) et porc de Midi-Pyrénées.
Lactivité est orientée vers les collectivités, boucheries, restaurants et GMS. L'atelier de découpe de viande propose des viandes de qualité en carcasse ou conditionnées sous vide pouvant porter l'appellation Saveur Occitane.
Les animaux sont sélectionnés et achetés par nos soins :
&#61610;	En ferme locales ou sur les marchés aux bestiaux régionaux de Midi-Pyrénées
&#61610;	Pour assurer un approvisionnement qualitatif régulier, nous possédons sur notre exploitation un nombre important danimaux,
&#61610;	Labattoir SOGAM de Montauban, situé sur notre zone de production et à proximité de notre atelier de découpe, assure les abattages."
2178;Compagnons de Maguelone;"Retrouvant la vocation millenaire de cette terre d'accueil et d'hospitabilite, L'association Les Compagnons de Maguelone permet aux personnes accueillies dans son Etablissement et Services d'Aide par le Travail, de mener une vie active partagee entre l'exploitation du domaine viticole, la conchyliculture, la peche et un riche eventail de prestations de services.
Le vignoble du Domaine de Maguelone s'etend au pied meme de l'ancienne cathedrale de Maguelone, monument prestigieux, temoin depuis le Moyen Age de l'histoire du Languedoc.
Les Compagnons elevent, sur un terroir original compose de tuf volcanique, des vins elegants et aromatiques, nes de cepages nobles, pour le plaisir de votre palais.
Des vendanges exclusivement manuelles, des operations culturales respectueuses de notre environnement exceptionnel, contribuent a la qualite constante et reconnue de nos vins certifiee BIO."
3880;Domaine Pagnon;Le Domaine Pagnon est une exploitation familiale implantee sur la commune de Torreilles, au c
2728;LANDREAU;"Située à Toulouse, rue Boulbonne, l'entreprise est délocalisée à Tournefeuille dans les années 70 et son usine est créée.
L'entreprise est aujourd'hui est aujourd'hui dirigé par M. Pelc, le gendre de M. Landreau.
L'entreprise familiale est spécialisée dans les pâtes et raviolis frais. 
Landreau choisi de la semoule de blé dur pour la fabrication de ses pâtes, car il s'agit d'un blé plus qualitatif.
Par son positionnement haut de gamme la société peut garantir un produit de grande qualité, ce qui lui vaut d'être un acteur incontournable et responsable des 'pâtes' dans la région."
